"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Kiribati","KIR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","2392.67406636854","2299.81821078624","2538.63018477418","3024.79067822334","4332.38622078712","4498.65608235492","3246.89169080399","3051.71174080879","3038.47832305028","2647.71610419324","2179.60530990249","2079.72398643937","2193.22318601526","2145.80797889058","2213.90269659415","2020.77401816015","1957.73238243487","1732.19144022639","1840.83216562608","1734.72006735373","1682.77874828411","1653.37007762211","1644.02712317519","1637.51704624496","1645.06699701967","1622.65446711044","1625.54285719097","1626.31558336127","1703.93136421498","1649.08304905454","1722.25834968308","1668.23312631877","1701.97939721449","1705.81594207304","1647.49807453703","1695.6838253286","1660.05554179369","1657.76553509975","1587.99112584257","1566.86741716764","1520.87533850854","1515.5398478476","1557.8414428295","1594.75105224409","1556.05262272198","1688.1788106081","1743.93539911193","1719.55462372933","",
"St. Kitts and Nevis","KNA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4273.68974416067","4465.01111577288","4831.42688257141","5269.17237519849","5379.79263062001","5436.40787854887","5529.3464148768","6054.90401749161","6616.51862572147","7390.48483110687","7940.39116558732","8737.21121923989","9259.93742969211","9715.87465250316","9493.13588281209","9815.10123463805","10361.2418091608","10774.8110379853","11217.696724346","11741.2049800466","12407.0763744895","12215.5241363548","12466.1729841388","13596.717110235","14154.7175770454","14301.8499733742","13615.1354312519","13971.2252270414","15123.9932398313","15375.8008970852","15191.0504835829","16000.1759408698","15292.8858230017","14904.9484156759","15007.1864239457","14742.9493738957","15379.7642608097","16138.0888861879","16317.8147200949","16533.6539261729","16568.8196463552","",
"South Korea","KOR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","944.292448347174","979.774533516784","988.708897319269","1049.92560586829","1119.57414383188","1169.87963209867","1277.54288250948","1361.84174868497","1506.09472053606","1686.49158442208","1815.0177529679","1965.63873329769","2067.0520475836","2331.9429937378","2509.21949896389","2661.38911078668","2962.75281499353","3275.05015276067","3573.22144745355","3823.00218326617","3699.84991027243","3904.12801351381","4161.98327251673","4644.1437462986","5066.22210707343","5405.35427611252","5952.54901168501","6629.04152192469","7345.92642153515","7784.94135489639","8464.93705011657","9249.38879200146","9719.06200438635","10279.5472758828","11113.5130969854","12055.2312884405","12847.770996661","13481.6261712846","12652.3534853386","13983.4128290361","15104.5215176462","15667.3784594262","16734.8456640213","17136.6615671131","17905.2257914499","18568.3628147064","19427.1898414365","20385.3200379602","20803.5005404023","20843.1348004932","22086.9529193201","22724.7055707813","23123.7613575514","23685.4067110429","24323.5728375795","24870.7708964387","25484.0375903163","26152.0307748563","",
"Lao","LAO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","422.951576101603","432.162177549622","440.592745024607","421.952650376156","401.629708308367","445.534091273214","462.001627182118","468.474495374103","481.089180990632","496.207531785497","523.435446182652","547.359929886507","572.85534679179","600.194932214993","612.590775482417","645.996039920063","672.167829902733","699.633479930959","729.894198967351","762.746261093459","799.073630455613","842.567630059211","900.275436525579","952.316936039329","1009.46077458393","1067.57591683447","1141.12711507419","1215.8817287986","1296.74566537316","1383.70298009413","1470.49970568185","1556.67071242887","1642.73009632529","1730.40481476004","",
"Lebanon","LBN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4336.65182476848","2488.21669977548","3117.65621323206","4575.55532889281","5196.67310534252","5599.38689479378","5903.08025159414","6162.05120533749","6773.61094335981","6797.01909042394","6998.02486252138","6867.0904842638","6789.91213573117","6789.37529454694","6696.93493051225","6579.43828857261","6700.62720620694","6671.37125336287","6666.99035597028","7237.80988903451","7859.94419849244","8501.10851061634","8858.28397217732","8450.10746162888","8107.07881506345","7754.77056079279","7445.74828951353","7147.27393094336","7083.81728039351","7102.63661012985","",
"Liberia","LBR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","606.631436944941","602.093749347368","610.119242318199","418.898730426219","421.728771365661","432.453861721508","451.377480703123","475.122683056275","488.218375344902","494.062271954942","506.063004590787","531.145602009059","558.323696209619","592.0913136198","582.059419520219","567.97446484625","545.055530280074","544.573475822893","",
"Libya","LBY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8782.82624669327","8967.24745280595","8671.83645416692","8453.58471619258","9403.45364734458","9670.08454821137","10653.7843994307","11175.1298703495","11707.9853966875","11856.0205416973","11631.7190077153","12120.5621692062","4578.5318147555","10208.6746191004","8823.55196398111","6697.10328390067","6073.40620772922","5848.93736401456","7314.62438829979","",
"St. Lucia","LCA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","3325.00528449441","3613.91318333513","3693.52343281515","3565.83890536298","3738.37720544579","3767.4815187788","3900.62587975352","4122.56670657513","4395.9927214981","4934.00425329212","5044.30535280114","5624.87756909448","6030.43168472164","6523.01169138256","6465.32949961425","6879.21462601561","6842.43333851426","6880.49209731936","6912.40861523741","7022.26566196168","6886.82895106985","7218.18898581092","7318.71295012558","7238.22004158885","6935.52646695359","6903.27161860268","7148.49039086887","7606.18861151101","7509.24107858111","7898.36901002169","7916.624290142","8241.92283118442","8067.69017721048","8008.19716459999","8230.08199789833","8131.37122424174","7986.09235011052","8234.954951705","8121.82944603064","8356.98921155771","8635.81375163931","",
"Liechtenstein","LIE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141165.082856705","","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","585.90787628665","594.144091699369","594.996638280165","603.854488676193","604.637643484447","619.956138172743","644.197138529217","665.584059862254","700.666774949009","711.838414329555","706.315345271163","689.651374584942","724.404872073089","738.341114737347","769.151299095289","780.189134592947","805.020539530886","835.313051068203","873.463284962365","909.32330957882","946.202402723469","970.825481783802","1003.04903848169","1039.35131497218","1075.90908958969","1106.83742239464","1110.02773461467","1121.69251116632","1132.15826009946","1189.39329195959","1229.21537792495","1268.76076272564","1342.08837520454","1403.94973896014","1469.09186436749","1514.54174610146","1602.44954994811","1669.22942636196","1731.83868715352","1824.72107196506","1784.06717848421","1840.56738996089","1934.07100159274","2022.8303590988","2132.35731896521","2278.8792898081","2416.49326551167","2542.94242393218","2615.98269510413","2808.43439175677","3026.99215061092","3286.0075942821","3371.18333654068","3506.73185160286","3648.08928952861","3768.51681231554","3849.45535644046","",
"Lesotho","LSO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","254.59308016504","254.889680977902","288.734456492532","313.527809587563","333.032422164456","333.708282888452","325.880041005469","354.257688241886","345.844888502846","344.074574071376","344.406737103457","354.670567864339","346.754137763414","429.184894994772","465.875383444603","393.541738137694","426.249115029433","505.884048841816","582.875273426775","584.094565407982","553.556491201113","543.475063390049","553.826906633992","551.574345147223","569.279251480743","572.243343660375","588.000981002539","582.352442269456","622.327687506399","647.631696074595","674.830851920505","708.339212809535","742.797168827556","753.836738344044","784.205279943074","796.629579201405","829.020254185529","848.716468558167","851.95762854153","847.118245440281","871.391723601134","894.170084319195","892.898248717126","925.929242796454","933.988150004705","958.522052138607","990.875793018352","1030.0525702895","1089.77396690966","1102.62196043893","1157.34109192083","1223.05878555607","1280.43811300939","1287.15086397068","1309.7495799813","1328.12313806948","1352.20225175037","1303.82344079093","",
"Lithuania","LTU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5322.41952544427","5639.23688820173","6152.13698762214","6659.5980950334","6630.9145655744","6933.58786910926","7447.07745294769","8014.63690893918","8931.51953507369","9624.01373328868","10537.9103730548","11500.5291506331","12928.2599422279","13405.1882370579","11546.8222513116","11984.8685698823","12999.4267391649","13679.1490041819","14301.7297553804","14935.5350183879","15383.4626350521","15945.5234844081","16793.2500425428","",
"Luxembourg","LUX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","27085.591034599","27867.7813926413","27902.5261750005","28563.7962994926","30467.4525053972","29901.4154996991","30015.244266117","29981.5239513973","31156.3929231969","34096.0649150147","35457.2357263496","36057.4545649601","37973.1601384384","40677.8999706537","41842.2230973305","38667.8731800886","39452.0962191387","40001.8770952766","41557.3052955045","42432.5617878676","42637.318543117","42277.6013648631","42720.7950511756","43986.0798933195","46659.4879243767","47869.4833743857","52413.050754269","54131.9196013879","58288.7672145164","63380.4728401178","65921.9101702064","70667.2383696508","71003.6691215862","72999.737639745","74763.8711649338","74776.8054689525","74790.0675957683","78075.530561911","81771.4409779514","87516.4451246196","93462.9248464056","94695.3392381768","97287.5972796707","97678.4605355307","99778.4687902506","101380.774586459","104943.440343903","111968.349480982","108577.352288198","101939.613397919","104965.306078267","105264.748445355","102404.611908171","103721.747011941","107152.908941893","107648.608007826","108600.934880422","107865.273531068","",
"Latvia","LVA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5140.52815929204","5321.39679038991","5857.03658202075","6298.12609983124","6515.89272282384","6934.72292638759","7478.76310467515","8103.58763662909","8872.10319923346","9717.10904632295","10873.4142851194","12278.3070358248","13614.2563693779","13270.0004134053","11547.9907675541","11326.2194746243","12270.3406215312","12924.7261592272","13381.3317300188","13758.9553079116","14284.2883301309","14733.8394398232","15553.3279725467","",
"Macao SAR, China","MAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","16448.9939076067","17419.50044857","18129.351128023","17515.9248847087","17923.7445864024","19648.5550300903","20351.5131674264","20602.1322244099","21532.1519548029","21700.0613324016","23996.3188925484","24703.2880970645","25235.083887643","25544.5006519799","24928.2047310816","24363.5265637949","22780.3898094007","21777.2615587277","22524.4156038348","22640.6036503651","24071.9858251203","26220.0137536493","32438.2934513763","34245.9152703351","37959.0907761442","42537.6419951961","43081.2182539237","42739.1943414868","52374.7944457228","62279.3221476341","66448.8309229081","72183.3033125339","69748.9380930205","53580.3229863429","52143.865514249","55936.627823857","",
"St. Martin (French part)","MAF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","815.5008586538","875.531125764337","939.698729966415","995.36682505415","1019.55187681249","1053.88865523737","1057.36820807294","1072.54735848825","1108.75935225801","1166.44917071565","1263.06424117877","1308.01175653628","1304.97863635474","1334.25169103553","1349.20785174591","1293.49721954389","1375.28472039347","1361.16615259268","1415.04943444763","1466.72404351832","1568.68402784248","1531.86547682186","1680.34998623732","1695.42984992606","1720.78048670646","1811.40161765356","1741.92088835927","1699.40366249622","1848.78323736102","1722.19330628966","1907.78644656958","1853.01285455932","1962.03423982711","1958.95378604297","1972.3002866719","2091.23451593821","2130.73391780987","2230.90475266458","2310.33844900451","2358.44357888445","2507.67465818724","2566.21670054174","2686.22829742839","2765.85615386279","2834.20471989688","2942.03881663557","2987.31591963857","3077.31500512412","3113.79941456075","3209.71471291532","3204.86465254499","3292.4451382631","",
"Monaco","MCO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","85709.4798549228","89293.0814324263","92157.6887306653","96638.471120322","99352.793018426","96972.9530590213","99957.781178152","102362.486172165","105275.471538513","107724.260130802","108106.406312986","107420.65294023","108201.242536405","107658.597372204","107658.879308901","108271.881365625","110140.250255078","112369.881219005","117284.037028154","121846.422075637","124527.835088219","125006.389930716","125700.651292659","123415.354498622","124951.585531291","126499.42836543","126764.517117649","128422.78434451","131774.843935211","134938.393595398","138982.311340003","140802.772532213","141075.384766872","141293.22071573","143128.009777395","143773.652719723","149399.261838076","167533.014030621","165266.449481076","143830.458935648","144569.175786448","153131.897350905","153469.63042526","167325.325479309","178581.476821887","186551.417901765","191586.639646097","","",
"Moldova","MDA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1086.93603328742","1025.10658557064","1045.85165822723","977.824995511346","946.374187401233","968.288176681114","1029.6537646372","1112.5401927953","1189.31217378208","1280.48591638802","1379.87561746639","1450.13431499639","1497.10382581433","1616.95279003258","1521.85557085956","1631.53583179532","1743.48807670045","1731.51079758455","1894.78010906573","1986.94062002496","1980.26741236966","2070.63437234331","2165.15640421854","",
"Madagascar","MDG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","716.081771159348","713.377382784594","712.004056481812","688.181696449386","697.791665601797","677.291224191965","673.827468059623","692.941343363655","721.151433268645","728.421870931534","746.521973479786","755.012720330563","725.148376944682","686.782162654076","681.190405580626","670.571833889645","631.81266235018","628.577778512159","594.595029190067","634.723337793161","621.715476634948","545.472013503856","520.355914513284","510.125926689984","504.150290815363","495.655446418753","491.275875272196","483.262597977384","485.810598619473","491.435526108866","492.398908832677","448.035509251794","440.137210467183","436.101667406309","422.746160759111","416.938320785458","412.808337480976","414.774253712874","417.66667602124","423.576141162102","430.108996269166","442.135823538468","374.489090807365","398.901978555256","407.517462052747","413.867494917738","422.141167051048","435.717245157376","453.636564218075","423.305740799147","412.730934137725","407.327281863527","408.342125554289","406.374993170931","408.66103313398","410.194159196256","416.002717256506","421.891245665385","",
"Maldives","MDV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4600.66960021725","4861.85694917014","5171.480163055","5457.24174933921","5682.84546464782","5777.21636705743","5420.94822173714","5670.46921861494","6282.23184648376","6485.02417932449","5484.95025483218","6736.81325837187","7068.65176524582","7537.6368276121","6806.40505244571","7100.40589910181","7490.44520605577","7458.86004688392","7776.54393091808","8124.70775930174","8156.16864801533","8559.3508516206","8971.12849620316","",
"Mexico","MEX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3866.31927154988","3933.91060759896","3990.23852590661","4181.00978170498","4535.55381406612","4709.66495225163","4846.03721698103","4976.32162124833","5282.18772344964","5297.06720407449","5467.33113849638","5494.68306960607","5758.23294570738","6015.45764717292","6168.30671653548","6331.46161702659","6426.26002542398","6466.33061172396","6864.83157894497","7344.83676893577","7832.011069347","8304.42273460777","8077.93825186604","7628.81387009683","7724.11281458715","7731.87530520858","7344.4378274495","7325.33985635724","7276.45279985751","7429.11357944449","7661.6730795752","7827.45053199617","7944.33963620842","7940.14414567063","8174.69202054649","7522.22183960227","7893.9074264373","8296.16586148783","8588.63785129018","8694.98729995821","8997.43361741629","8843.9011599615","8731.22002057444","8749.77803538703","8977.65782114181","9059.81048631521","9327.73619990954","9392.68711204871","9347.5242787339","8712.14059698555","9016.45792714789","9207.72931722441","9405.81316560754","9400.32212027627","9532.80383704374","9715.67772371249","9867.93081000838","9942.86635568292","",
"Marshall Islands","MHL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2232.4124263551","2239.36643891564","2470.85177373697","2449.22117663101","2189.83178214969","2600.35041676823","2712.35206554261","2796.88827263541","2644.487739609","2630.06799367473","2568.46388640348","2701.54791447106","2825.4712793524","2960.37205796898","3175.88412211668","2827.28254199938","2630.15493756105","2543.8812812622","2475.55845841277","2617.36543188505","2756.47586057403","2829.93700793756","2837.03617811905","2842.69011563305","2926.63526948447","2967.3712327336","3072.29376265469","3017.0710719868","2961.92708581645","3146.76394849785","3177.63858364116","3279.96359972417","3365.46541708746","3333.3610463618","3315.19293500707","3373.94553773079","3491.39417783443","",
"Macedonia, FYR","MKD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3853.89786345872","3621.39088671093","3391.53929579709","3145.54106070378","3093.86279129494","3056.98514987797","3083.5877477855","3112.10371316499","3197.3332868728","3315.7359167092","3448.81293076615","3329.89967000978","3369.5985810851","3436.94622646518","3591.27155814385","3755.02658007017","3942.42562212613","4192.93730808205","4418.26778057573","4398.77419875634","4542.90410449183","4645.51471911718","4620.64918326477","4751.88874096118","4920.20294414969","5105.4513417995","5246.08848570947","5253.77377459801","",
"Mali","MLI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","340.694160737303","348.766695543999","344.766763472006","360.534650285483","363.955118465297","378.774828378587","366.776111917244","354.807745218026","389.09342306841","434.428121429205","454.049860536904","439.618172297282","476.579133206343","447.374730484921","445.074200482825","403.677528670709","402.523438789013","393.546820281719","465.029650681301","470.150896978918","462.944298574899","490.289241667364","502.853259089518","481.254851922966","526.136352725205","496.813828953952","499.220412077353","504.358537908145","495.698185992357","517.086960734825","528.268274597294","553.665074170031","569.704206145799","553.578011379499","620.28478371654","620.558309986618","656.49188813152","645.922979170616","666.257623041383","674.740126499254","675.409208703543","684.494418446572","693.546068446026","708.370763247419","709.399379806696","683.001597367231","678.756280584149","705.788472691968","726.248067030662","745.870724513615","762.949831599871","",
"Malta","MLT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3742.80828399907","3834.02315146026","4061.22012395459","4233.10294046748","4661.10072595146","5532.03936424782","6440.57462341685","7197.15432640375","7917.5938621124","8659.98647944964","9173.78780569755","9408.16482368309","9418.8747716498","9230.17562880887","9315.21348262343","9389.62825395008","9592.80062622978","9918.57833273914","10665.2248047161","11425.7952120037","12026.4033042837","12439.0323766971","12888.8838287686","13332.575437453","13954.885988878","14736.8776237922","15193.4620113725","15871.6084604188","16577.0327879946","17256.851592428","18306.665059282","18280.2135257269","18685.6556885791","19035.3611499787","18991.7828034799","19585.1242660293","19870.7522043411","20590.9521864608","21142.0208113957","20466.5636022539","21087.7946931036","21276.4102494591","21657.9695696099","22340.7537228461","23676.0323628219","25342.0222902837","26064.1713762244","27145.8105379443","",
"Myanmar","MMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","158.830107658386","156.21524754345","159.183960557696","176.611943122444","162.598651434694","175.957387681681","163.553457090063","150.221356997547","164.293667862375","165.612077758341","169.688262077814","172.488601504544","172.508085920258","166.817065242647","171.610073855","174.56168943612","180.8788234661","187.237589950737","194.886500787688","200.360749104917","211.368027923659","219.735536164036","226.873908345123","231.660963915833","237.949333919477","239.779679722376","232.650183331408","219.19682676652","190.911854934375","194.737396369377","197.209845108435","193.24446639004","209.26521013938","219.283883020603","232.909398447174","246.064270653958","258.595068629761","269.649527317906","281.731704261416","308.590109343454","346.774645407117","381.703009621383","422.95839968759","476.612438121621","536.210103605618","603.832088706386","677.703647125548","753.951893658358","826.094698526859","907.362385848659","987.73658320217","1034.77235995095","1101.20616541062","1183.27923524062","1266.12024844357","1342.26306433207","1408.01418228994","1489.50579770581","",
"Montenegro","MNE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5015.68923266151","5277.54569908897","4794.56212160538","4951.78139987054","4986.14815149443","5060.56402598802","5166.41510943954","5384.18724767455","5602.02993802582","6076.24705300302","6480.47546198463","6934.75125745469","6518.5365032558","6682.28115774575","6888.87415744686","6697.23663241157","6924.87795953227","7042.68948800127","7278.05601470402","7487.38666784788","7837.17807782718","",
"Mongolia","MNG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","1440.62457057807","1521.95119459128","1570.55459325077","1621.17341847515","1668.49738977156","1774.66024555783","1784.53974470075","1825.09584145962","1855.79956844396","1761.2173863106","1583.61799473159","1420.64361176887","1363.65346773654","1382.19592800089","1459.10628366092","1479.78784984085","1524.86010415389","1562.4805565263","1596.51170986498","1600.4794839922","1632.52467477292","1693.08113756829","1792.87316802072","1961.49189295871","2079.11237039914","2229.15453500815","2425.68184001699","2604.92891547148","2533.17573698752","2650.35364830438","3053.61226793293","3365.57197529809","3685.74784533092","3901.86660444895","3923.62846916544","3903.22962619308","4045.68797646096","",
"Northern Mariana Islands","MNP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21177.6963699064","21687.1321868638","21573.6309645434","19408.2782743879","18673.1323528986","18056.3172406104","16639.5812638344","14155.5399917153","14681.0230780538","13712.461635713","13803.6360639705","14052.6203742124","14468.9640430851","14865.3867882301","18989.2618331635","23711.4584544539","",
"Mozambique","MOZ","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","190.479472563353","195.309704546594","177.786616128937","146.932153689352","135.285940799273","135.264189641718","131.646381062764","151.155232763386","163.78023799848","173.663859830933","172.910866445037","176.788567669373","161.833816003759","169.21823438844","172.792561906564","170.581709014341","209.861657134159","226.30392345771","246.710099015075","259.231825509448","256.539379896388","281.0676915045","296.983486528233","307.034073597424","321.302880562451","339.132244385379","361.745037841912","377.383272147951","391.710147532698","404.595020360531","419.225814942685","436.143181691377","454.106824127621","472.590637333893","493.25330148705","510.793590967634","514.963189928453","519.093948536048","",
"Mauritania","MRT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","790.015541528041","886.814962787829","867.759949699789","826.15463164166","1024.56962624301","1155.60065919736","1124.81537486297","1131.2801178307","1210.62416583026","1190.36067453036","1294.60854481952","1280.52058742329","1234.62046596214","1144.25702219465","1246.7230873095","1148.97905001387","1211.71747332824","1155.27086658134","1116.92051640529","1137.29465189653","1142.31312068338","1148.1568403207","1089.42377235176","1098.10787808265","1032.83627331778","1034.23922496255","1063.28676136461","1053.94502513332","1043.07360043907","1063.57848139865","1016.89348263408","1007.74411849986","999.66704577526","1030.31189274408","971.565098589738","1036.86004404949","1065.07708137174","991.253214643181","987.765728167721","1031.74211414842","996.757197970534","987.133510354402","965.16593732742","993.848818977086","1021.36727437951","1081.73043696086","1249.9375467386","1249.46240340991","1227.79175881855","1180.77940444292","1201.75629071117","1221.69023566361","1254.50317011802","1291.80617164511","1324.36525049476","1304.88260776201","1294.25482786991","1303.44003269663","",
"Mauritius","MUS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","2343.41234702944","2456.54834509805","2517.53776329915","2561.10354450539","2264.91383702353","2362.86637456365","2462.46828766109","2449.28989312551","2537.69021235457","2692.08014559403","2931.84318097089","3168.72046592992","3360.70434005724","3483.97802793564","3707.85650628652","3830.7410395425","4026.89200593588","4181.67075385035","4294.08780317947","4439.862484704","4640.25268232368","4843.14388715273","5083.42296299859","5150.24952843493","5560.23423766059","5658.44927320374","5738.05555021602","5905.00077676503","6205.2527376508","6245.19649556951","6746.87855249508","7100.85933044636","7456.38117936305","7683.12930381482","8000.37643182154","8313.26411891258","8580.07839060396","8848.87384104332","9163.64046539372","9476.67138678554","9833.62123041869","10199.9119198659","",
"Malawi","MWI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","241.184642654429","253.896826392438","249.892487825178","240.836515617423","241.550020273957","267.999611890709","296.247917610729","310.072911427276","296.550441358636","306.027247307871","299.526756741231","338.905232925145","350.325372027358","348.53573821316","363.064829493551","374.131396680723","381.170201836729","387.634384033277","412.273216586606","417.492862069477","407.169222740057","375.604812701223","375.69313319298","379.315740633217","386.053893381335","386.05574832063","364.301319661494","347.663054419021","337.243832128749","324.576947071084","330.589143032966","351.859538989434","323.089840304842","353.453597942818","315.927734502447","364.606325092406","383.515593593681","387.628321758274","390.580155997513","390.087033729087","384.677869115378","355.548722313545","352.026345735565","362.369769168414","371.785146809454","373.229892800969","379.436338751583","403.492183680823","421.223625652523","442.554637959349","458.865430122972","466.960549438657","461.884579443324","471.837644401575","484.365728070198","483.625918638386","481.449057335351","486.442415780864","",
"Malaysia","MYS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1353.84563175782","1411.48665322421","1454.71007893658","1512.52828402124","1545.38738677819","1616.52914829636","1695.99266610881","1716.49143162132","1808.14398824196","1851.33462763891","1915.89868162342","2058.91687941453","2200.1267414229","2400.65660858318","2539.34683401576","2498.41633120629","2718.79948069816","2855.9171088196","2968.76607777197","3165.00979722584","3317.26306146716","3463.2874742141","3583.72004033686","3718.36473960163","3908.5909965016","3767.5040495921","3708.19501765069","3787.40445093276","4040.91376876118","4279.24154907172","4534.82968518466","4836.02884273021","5131.87048017139","5500.15889229718","5858.99271045615","6275.16370380876","6729.57533573281","7040.84417116052","6360.99785873197","6589.65415298175","7009.65536246427","6893.33324685822","7114.87116663076","7377.36462774869","7725.90412140753","7983.95256943784","8273.72528160262","8635.56637926512","8890.79306523509","8599.43552374061","9071.35698672103","9377.18756674544","9708.93699434129","9981.15457978059","10398.2269045467","10751.5428934345","11038.8693287699","11528.2968585435","",
"North America","NAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","17563.1184961108","17679.83431828","18482.6571051401","19025.7285719217","19858.5010674469","20860.3842942209","21949.0610899927","22248.7683846867","23081.7675607115","23604.04913929","23438.4462090596","23920.3968732265","24902.9663347589","26072.2049013043","25789.7222877461","25518.4439768626","26624.3011701123","27535.9445220768","28715.95730391","29324.2516023111","29037.7975091604","29520.6507319747","28633.6450070405","29623.0866593401","31454.7665227454","32512.5922166886","33297.3192751177","34150.9056917945","35259.4312991394","36133.9509531811","36335.9250323235","35751.8746980868","36425.5649288419","36940.7049599602","37989.4898807098","38573.1550361749","39496.9681238194","40773.6544684902","42085.2482531332","43586.397968933","44923.36444131","44948.9159672753","45382.5093501897","46206.9726032618","47479.8025529573","48608.10518158","49432.0942865253","49847.6681587058","49289.298884844","47481.7550628376","48291.0744258176","48760.6990339011","49427.2194409504","49916.1012530683","50812.0492620138","51775.5260747706","52132.2398632548","52950.9377789271","",
"Namibia","NAM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","4409.09656130969","4358.98721054584","4250.79588886606","4077.87770081511","3958.19101753112","3847.84428772406","3878.31729402538","3847.25161166348","3709.57576717067","3619.61881679139","3550.75454198582","3706.93373457943","3847.4903017112","3674.42086127097","3629.2562630701","3659.96158273501","3663.60306688668","3704.23930878059","3717.18329911778","3744.24532464368","3790.91141737173","3767.45005405145","3890.41556173795","4005.5749183279","4446.24953656757","4507.18408732125","4770.72795154268","4968.66403196342","5036.25469910104","4978.67999800537","5191.58308141444","5351.36974539229","5502.25887327398","5679.27865466084","5901.24288434502","6119.57119271568","6024.34063509062","5839.87540965131","",
"New Caledonia","NCL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
